crop,state,district,min_year,max_year,total_observations
Safflower,Gujarat,Ahmedabad,2010,2017,8
Safflower,Gujarat,Amreli,2010,2017,8
Safflower,Gujarat,Banaskantha,2010,2017,8
Safflower,Gujarat,Bharuch,2010,2017,8
Safflower,Gujarat,Bhavnagar,2010,2017,8
Safflower,Gujarat,Dangs,2010,2017,8
Safflower,Gujarat,Jamnagar,2010,2017,8
Safflower,Gujarat,Junagadh,2010,2017,8
Safflower,Gujarat,Kheda,2010,2017,8
Safflower,Gujarat,Kutch,2010,2017,8
Safflower,Gujarat,Mehsana,2010,2017,8
Safflower,Gujarat,Panchmahal,2010,2017,8
Safflower,Gujarat,Rajkot,2010,2017,8
Safflower,Gujarat,Sabarkantha,2010,2017,8
Safflower,Gujarat,Surat,2010,2017,8
Safflower,Gujarat,Surendranagar,2010,2017,8
Safflower,Gujarat,Vadodara / Baroda,2010,2017,8
Safflower,Gujarat,Valsad,2010,2017,8
Safflower,Haryana,Ambala,2010,2017,8
Safflower,Haryana,Gurgaon,2010,2017,8
Safflower,Haryana,Hissar,2010,2017,8
Safflower,Haryana,Jind,2010,2017,8
Safflower,Haryana,Karnal,2010,2017,8
Safflower,Haryana,Mahendragarh / Narnaul,2010,2017,8
Safflower,Haryana,Rohtak,2010,2017,8
Safflower,Himachal Pradesh,Bilashpur,2010,2017,8
Safflower,Himachal Pradesh,Chamba,2010,2017,8
Safflower,Himachal Pradesh,Kangra,2010,2017,8
Safflower,Himachal Pradesh,Kinnaur,2010,2017,8
Safflower,Himachal Pradesh,Kullu,2010,2017,8
Safflower,Himachal Pradesh,Lahul & Spiti,2010,2017,8
Safflower,Himachal Pradesh,Mandi,2010,2017,8
Safflower,Himachal Pradesh,Shimla,2010,2017,8
Safflower,Himachal Pradesh,Sirmaur,2010,2017,8
Safflower,Himachal Pradesh,Solan,2010,2017,8
Safflower,Jharkhand,Dhanbad,2010,2017,8
Safflower,Jharkhand,Hazaribagh,2010,2017,8
Safflower,Jharkhand,Palamau,2010,2017,8
Safflower,Jharkhand,Ranchi,2010,2017,8
Safflower,Jharkhand,Santhal Paragana / Dumka,2010,2017,8
Safflower,Jharkhand,Singhbhum,2010,2017,8
Safflower,Karnataka,Bangalore,2010,2017,8
Safflower,Karnataka,Belgaum,2010,2017,8
Safflower,Karnataka,Bellary,2010,2017,8
Safflower,Karnataka,Bidar,2010,2017,8
Safflower,Karnataka,Bijapur / Vijayapura,2010,2017,8
Safflower,Karnataka,Chickmagalur,2010,2017,8
Safflower,Karnataka,Chitradurga,2010,2017,8
Safflower,Karnataka,Dakshina Kannada,2010,2017,8
Safflower,Karnataka,Dharwad,2010,2017,8
Safflower,Karnataka,Gulbarga / Kalaburagi,2010,2017,8
Safflower,Karnataka,Hassan,2010,2017,8
Safflower,Karnataka,Kodagu / Coorg,2010,2017,8
Safflower,Karnataka,Kolar,2010,2017,8
Safflower,Karnataka,Mandya,2010,2017,8
Safflower,Karnataka,Mysore,2010,2017,8
Safflower,Karnataka,Raichur,2010,2017,8
Safflower,Karnataka,Shimoge,2010,2017,8
Safflower,Karnataka,Tumkur,2010,2017,8
Safflower,Karnataka,Uttara Kannada,2010,2017,8
Safflower,Kerala,Alappuzha,2010,2017,8
Safflower,Kerala,Eranakulam,2010,2017,8
Safflower,Kerala,Kannur,2010,2017,8
Safflower,Kerala,Kollam,2010,2017,8
Safflower,Kerala,Kottayam,2010,2017,8
Safflower,Kerala,Kozhikode,2010,2017,8
Safflower,Kerala,Malappuram,2010,2017,8
Safflower,Kerala,Palakkad,2010,2017,8
Safflower,Kerala,Thiruvananthapuram,2010,2017,8
Safflower,Kerala,Thrissur,2010,2017,8
Safflower,Madhya Pradesh,Balaghat,2010,2017,8
Safflower,Madhya Pradesh,Betul,2010,2017,8
Safflower,Madhya Pradesh,Bhind,2010,2017,8
Safflower,Madhya Pradesh,Chhatarpur,2010,2017,8
Safflower,Madhya Pradesh,Chhindwara,2010,2017,8
Safflower,Madhya Pradesh,Damoh,2010,2017,8
Safflower,Madhya Pradesh,Datia,2010,2017,8
Safflower,Madhya Pradesh,Dewas,2010,2017,8
Safflower,Madhya Pradesh,Dhar,2010,2017,8
Safflower,Madhya Pradesh,Guna,2010,2017,8
Safflower,Madhya Pradesh,Gwalior,2010,2017,8
Safflower,Madhya Pradesh,Hoshangabad,2010,2017,8
Safflower,Madhya Pradesh,Indore,2010,2017,8
Safflower,Madhya Pradesh,Jabalpur,2010,2017,8
Safflower,Madhya Pradesh,Jhabua,2010,2017,8
Safflower,Madhya Pradesh,Khandwa / East Nimar,2010,2017,8
Safflower,Madhya Pradesh,Khargone / West Nimar,2010,2017,8
Safflower,Madhya Pradesh,Mandla,2010,2017,8
Safflower,Madhya Pradesh,Mandsaur,2010,2017,8
Safflower,Madhya Pradesh,Morena,2010,2017,8
Safflower,Madhya Pradesh,Narsinghpur,2010,2017,8
Safflower,Madhya Pradesh,Panna,2010,2017,8
Safflower,Madhya Pradesh,Raisen,2010,2017,8
Safflower,Madhya Pradesh,Rajgarh,2010,2017,8
Safflower,Madhya Pradesh,Ratlam,2010,2017,8
Safflower,Madhya Pradesh,Rewa,2010,2016,7
Safflower,Madhya Pradesh,Sagar,2010,2017,8
Safflower,Madhya Pradesh,Satna,2010,2017,8
Safflower,Madhya Pradesh,Sehore,2010,2017,8
Safflower,Madhya Pradesh,Seoni / Shivani,2010,2017,8
Safflower,Madhya Pradesh,Shahdol,2010,2017,8
Safflower,Madhya Pradesh,Shajapur,2010,2017,8
Safflower,Madhya Pradesh,Shivpuri,2010,2017,8
Safflower,Madhya Pradesh,Sidhi,2010,2017,8
Safflower,Madhya Pradesh,Tikamgarh,2010,2017,8
Safflower,Madhya Pradesh,Ujjain,2010,2017,8
Safflower,Madhya Pradesh,Vidisha,2010,2017,8
Safflower,Maharashtra,Ahmednagar,2010,2017,8
Safflower,Maharashtra,Akola,2010,2017,8
Safflower,Maharashtra,Amarawati,2010,2017,8
Safflower,Maharashtra,Aurangabad,2010,2017,8
Safflower,Maharashtra,Beed,2010,2017,8
Safflower,Maharashtra,Bhandara,2010,2017,8
Safflower,Maharashtra,Bombay,2010,2016,4
Safflower,Maharashtra,Buldhana,2010,2017,8
Safflower,Maharashtra,Chandrapur,2010,2017,8
Safflower,Maharashtra,Dhule,2010,2017,8
Safflower,Maharashtra,Jalgaon,2010,2017,8
Safflower,Maharashtra,Kolhapur,2010,2017,8
Safflower,Maharashtra,Nagpur,2010,2017,8
Safflower,Maharashtra,Nanded,2010,2017,8
Safflower,Maharashtra,Nasik,2010,2017,8
Safflower,Maharashtra,Osmanabad,2010,2017,8
Safflower,Maharashtra,Parbhani,2010,2017,8
Safflower,Maharashtra,Pune,2010,2017,8
Safflower,Maharashtra,Raigad,2010,2017,8
Safflower,Maharashtra,Ratnagiri,2010,2017,8
Safflower,Maharashtra,Sangli,2010,2017,8
Safflower,Maharashtra,Satara,2010,2017,8
Safflower,Maharashtra,Solapur,2010,2017,8
Safflower,Maharashtra,Thane,2010,2017,8
Safflower,Maharashtra,Wardha,2010,2017,8
Safflower,Maharashtra,Yeotmal,2010,2017,8
Safflower,Orissa,Balasore,2010,2017,8
Safflower,Orissa,Bolangir,2010,2017,8
Safflower,Orissa,Cuttack,2010,2017,8
Safflower,Orissa,Dhenkanal,2010,2017,8
Safflower,Orissa,Ganjam,2010,2017,8
Safflower,Orissa,Kalahandi,2010,2017,8
Safflower,Orissa,Keonjhar,2010,2017,8
Safflower,Orissa,Koraput,2010,2017,8
Safflower,Orissa,Mayurbhanja,2010,2017,8
Safflower,Orissa,Phulbani ( Kandhamal ),2010,2017,8
Safflower,Orissa,Puri,2010,2017,8
Safflower,Orissa,Sambalpur,2010,2017,8
Safflower,Orissa,Sundargarh,2010,2017,8
Safflower,Punjab,Amritsar,2010,2017,8
Safflower,Punjab,Bhatinda,2010,2017,8
Safflower,Punjab,Ferozpur,2010,2017,8
Safflower,Punjab,Gurdaspur,2010,2017,8
Safflower,Punjab,Hoshiarpur,2010,2017,8
Safflower,Punjab,Jalandhar,2010,2017,8
Safflower,Punjab,Kapurthala,2010,2017,8
Safflower,Punjab,Ludhiana,2010,2017,8
Safflower,Punjab,Patiala,2010,2017,8
Safflower,Punjab,Roopnagar / Ropar,2010,2017,8
Safflower,Punjab,Sangrur,2010,2016,7
Safflower,Rajasthan,Ajmer,2010,2017,8
Safflower,Rajasthan,Alwar,2010,2017,8
Safflower,Rajasthan,Banswara,2010,2017,8
Safflower,Rajasthan,Barmer,2010,2017,8
Safflower,Rajasthan,Bharatpur,2010,2017,8
Safflower,Rajasthan,Bhilwara,2010,2017,8
Safflower,Rajasthan,Bikaner,2010,2017,8
Safflower,Rajasthan,Bundi,2010,2017,8
Safflower,Rajasthan,Chittorgarh,2010,2017,8
Safflower,Rajasthan,Churu,2010,2017,8
Safflower,Rajasthan,Dungarpur,2010,2017,8
Safflower,Rajasthan,Ganganagar,2010,2017,8
Safflower,Rajasthan,Jaipur,2010,2017,8
Safflower,Rajasthan,Jaisalmer,2010,2017,8
Safflower,Rajasthan,Jalore,2010,2017,8
Safflower,Rajasthan,Jhalawar,2010,2017,8
Safflower,Rajasthan,Jhunjhunu,2010,2017,8
Safflower,Rajasthan,Jodhpur,2010,2017,8
Safflower,Rajasthan,Kota,2010,2017,8
Safflower,Rajasthan,Nagaur,2010,2017,8
Safflower,Rajasthan,Pali,2010,2017,8
Safflower,Rajasthan,Sikar,2010,2017,8
Safflower,Rajasthan,Sirohi,2010,2017,8
Safflower,Rajasthan,Swami Madhopur,2010,2017,8
Safflower,Rajasthan,Tonk,2010,2017,8
Safflower,Rajasthan,Udaipur,2010,2017,8
Safflower,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,2010,2017,8
Safflower,Tamil Nadu,Coimbatore,2010,2017,8
Safflower,Tamil Nadu,Kanyakumari,2010,2017,5
Safflower,Tamil Nadu,Madurai,2010,2017,7
Safflower,Tamil Nadu,North Arcot / Vellore,2010,2017,7
Safflower,Tamil Nadu,Ramananthapuram,2010,2017,8
Safflower,Tamil Nadu,Salem,2010,2016,5
Safflower,Tamil Nadu,South Arcot / Cuddalore,2010,2017,8
Safflower,Tamil Nadu,Thanjavur,2010,2017,8
Safflower,Tamil Nadu,The Nilgiris,2010,2017,7
Safflower,Tamil Nadu,Thirunelveli,2010,2017,6
Safflower,Tamil Nadu,Tiruchirapalli / Trichy,2010,2017,6
Safflower,Telangana,Adilabad,2010,2017,8
Safflower,Telangana,Hyderabad,2010,2017,8
Safflower,Telangana,Karimnagar,2010,2017,8
Safflower,Telangana,Khammam,2010,2017,8
Safflower,Telangana,Mahabubnagar,2010,2017,8
Safflower,Telangana,Medak,2010,2017,8
Safflower,Telangana,Nalgonda,2010,2017,8
Safflower,Telangana,Nizamabad,2010,2017,8
Safflower,Telangana,Warangal,2010,2017,8
Safflower,Uttar Pradesh,Agra,2010,2017,8
Safflower,Uttar Pradesh,Aligarh,2010,2017,8
Safflower,Uttar Pradesh,Allahabad,2010,2017,8
Safflower,Uttar Pradesh,Azamgarh,2010,2017,8
Safflower,Uttar Pradesh,Bahraich,2010,2017,8
Safflower,Uttar Pradesh,Ballia,2010,2017,8
Safflower,Uttar Pradesh,Banda,2010,2017,8
Safflower,Uttar Pradesh,Barabanki,2010,2017,8
Safflower,Uttar Pradesh,Bareilly,2010,2017,8
Safflower,Uttar Pradesh,Basti,2010,2017,8
Safflower,Uttar Pradesh,Bijnor,2010,2017,8
Safflower,Uttar Pradesh,Budaun,2010,2017,8
Safflower,Uttar Pradesh,Buland Shahar,2010,2017,8
Safflower,Uttar Pradesh,Deoria,2010,2017,8
Safflower,Uttar Pradesh,Etah,2010,2017,8
Safflower,Uttar Pradesh,Etawah,2010,2017,8
Safflower,Uttar Pradesh,Faizabad,2010,2017,8
Safflower,Uttar Pradesh,Farrukhabad,2010,2017,8
Safflower,Uttar Pradesh,Fatehpur,2010,2017,8
Safflower,Uttar Pradesh,Ghazipur,2010,2017,8
Safflower,Uttar Pradesh,Gonda,2010,2017,8
Safflower,Uttar Pradesh,Gorakhpur,2010,2017,8
Safflower,Uttar Pradesh,Hamirpur,2010,2017,8
Safflower,Uttar Pradesh,Hardoi,2010,2017,8
Safflower,Uttar Pradesh,Jalaun,2010,2017,8
Safflower,Uttar Pradesh,Jaunpur,2010,2017,8
Safflower,Uttar Pradesh,Jhansi,2010,2017,8
Safflower,Uttar Pradesh,Kanpur,2010,2017,8
Safflower,Uttar Pradesh,Kheri,2010,2017,8
Safflower,Uttar Pradesh,Lucknow,2010,2017,8
Safflower,Uttar Pradesh,Mainpuri,2010,2017,8
Safflower,Uttar Pradesh,Mathura,2010,2017,8
Safflower,Uttar Pradesh,Meerut,2010,2017,8
Safflower,Uttar Pradesh,Mirzpur,2010,2017,8
Safflower,Uttar Pradesh,Moradabad,2010,2017,8
Safflower,Uttar Pradesh,Muzaffarnagar,2010,2017,8
Safflower,Uttar Pradesh,Pilibhit,2010,2017,8
Safflower,Uttar Pradesh,Pratapgarh,2010,2017,8
Safflower,Uttar Pradesh,Rae-Bareily,2010,2017,8
Safflower,Uttar Pradesh,Rampur,2010,2017,8
Safflower,Uttar Pradesh,Saharanpur,2010,2017,8
Safflower,Uttar Pradesh,Shahjahanpur,2010,2017,8
Safflower,Uttar Pradesh,Sitapur,2010,2017,8
Safflower,Uttar Pradesh,Sultanpur,2010,2017,8
Safflower,Uttar Pradesh,Unnao,2010,2017,8
Safflower,Uttar Pradesh,Varanasi,2010,2017,8
Safflower,Uttarakhand,Almorah,2010,2017,8
Safflower,Uttarakhand,Chamoli,2010,2017,8
Safflower,Uttarakhand,Dehradun,2010,2017,8
Safflower,Uttarakhand,Garhwal,2010,2017,8
Safflower,Uttarakhand,Nainital,2010,2017,8
Safflower,Uttarakhand,Pithorgarh,2010,2017,8
Safflower,Uttarakhand,Tehri Garhwal,2010,2017,8
Safflower,Uttarakhand,Uttar Kashi,2010,2017,8
Safflower,West Bengal,24 Parganas,2010,2017,8
Safflower,West Bengal,Bankura,2010,2017,8
Safflower,West Bengal,Birbhum,2010,2017,8
Safflower,West Bengal,Burdwan,2010,2017,8
Safflower,West Bengal,Cooch Behar,2010,2017,8
Safflower,West Bengal,Darjeeling,2010,2017,8
Safflower,West Bengal,Hooghly,2010,2017,8
Safflower,West Bengal,Howrah,2010,2017,8
Safflower,West Bengal,Jalpaiguri,2010,2017,8
Safflower,West Bengal,Malda,2010,2017,8
Safflower,West Bengal,Midnapur,2010,2017,8
Safflower,West Bengal,Murshidabad,2010,2017,8
Safflower,West Bengal,Nadia,2010,2017,8
Safflower,West Bengal,Purulia,2010,2017,8
Safflower,West Bengal,West Dinajpur,2010,2017,8
Sesamum,Andhra Pradesh,Ananthapur,2010,2017,8
Sesamum,Andhra Pradesh,Chittoor,2010,2017,8
Sesamum,Andhra Pradesh,East Godavari,2010,2017,8
Sesamum,Andhra Pradesh,Guntur,2010,2017,8
Sesamum,Andhra Pradesh,Kadapa Ysr,2010,2017,8
Sesamum,Andhra Pradesh,Krishna,2010,2017,8
Sesamum,Andhra Pradesh,Kurnool,2010,2017,8
Sesamum,Andhra Pradesh,S.P.S. Nellore,2010,2017,8
Sesamum,Andhra Pradesh,Srikakulam,2010,2017,8
Sesamum,Andhra Pradesh,Visakhapatnam,2010,2017,8
Sesamum,Andhra Pradesh,West Godavari,2010,2017,8
Sesamum,Assam,Cachar,2010,2017,8
Sesamum,Assam,Darrang,2010,2017,8
Sesamum,Assam,Dibrugarh,2010,2017,8
Sesamum,Assam,Goalpara,2010,2017,8
Sesamum,Assam,Kamrup,2010,2017,8
Sesamum,Assam,Karbi Anglong,2010,2017,8
Sesamum,Assam,Lakhimpur,2010,2017,8
Sesamum,Assam,Nagaon,2010,2017,8
Sesamum,Assam,North Cachar Hil / Dima Hasao,2010,2017,8
Sesamum,Assam,Sibsagar,2010,2017,8
Sesamum,Bihar,Bhagalpur,2010,2017,8
Sesamum,Bihar,Champaran,2010,2017,8
Sesamum,Bihar,Darbhanga,2010,2017,8
Sesamum,Bihar,Gaya,2010,2017,8
Sesamum,Bihar,Mungair,2010,2017,8
Sesamum,Bihar,Muzaffarpur,2010,2017,8
Sesamum,Bihar,Patna,2010,2017,8
Sesamum,Bihar,Purnea,2010,2017,8
Sesamum,Bihar,Saharsa,2010,2017,8
Sesamum,Bihar,Saran,2010,2017,8
Sesamum,Bihar,Shahabad (Now Part Of Bhojpur District),2010,2017,8
Sesamum,Chhattisgarh,Bastar,2010,2017,8
Sesamum,Chhattisgarh,Bilaspur,2010,2017,8
Sesamum,Chhattisgarh,Durg,2010,2017,8
Sesamum,Chhattisgarh,Raigarh,2010,2017,8
Sesamum,Chhattisgarh,Raipur,2010,2017,8
Sesamum,Chhattisgarh,Surguja,2010,2017,8
Sesamum,Gujarat,Ahmedabad,2010,2017,8
Sesamum,Gujarat,Amreli,2010,2017,8
Sesamum,Gujarat,Banaskantha,2010,2017,8
Sesamum,Gujarat,Bharuch,2010,2017,8
Sesamum,Gujarat,Bhavnagar,2010,2017,8
Sesamum,Gujarat,Dangs,2010,2017,8
Sesamum,Gujarat,Jamnagar,2010,2017,8
Sesamum,Gujarat,Junagadh,2010,2017,8
Sesamum,Gujarat,Kheda,2010,2017,8
Sesamum,Gujarat,Kutch,2010,2017,8
Sesamum,Gujarat,Mehsana,2010,2017,8
Sesamum,Gujarat,Panchmahal,2010,2017,8
Sesamum,Gujarat,Rajkot,2010,2017,8
Sesamum,Gujarat,Sabarkantha,2010,2017,8
Sesamum,Gujarat,Surat,2010,2017,8
Sesamum,Gujarat,Surendranagar,2010,2017,8
Sesamum,Gujarat,Vadodara / Baroda,2010,2017,8
Sesamum,Gujarat,Valsad,2010,2017,8
Sesamum,Haryana,Ambala,2010,2017,8
Sesamum,Haryana,Gurgaon,2010,2017,8
Sesamum,Haryana,Hissar,2010,2017,8
Sesamum,Haryana,Jind,2010,2017,8
Sesamum,Haryana,Karnal,2010,2017,8
Sesamum,Haryana,Mahendragarh / Narnaul,2010,2017,8
Sesamum,Haryana,Rohtak,2010,2017,8
Sesamum,Himachal Pradesh,Bilashpur,2010,2017,8
Sesamum,Himachal Pradesh,Chamba,2010,2017,8
Sesamum,Himachal Pradesh,Kangra,2010,2017,8
Sesamum,Himachal Pradesh,Kinnaur,2010,2017,8
Sesamum,Himachal Pradesh,Kullu,2010,2017,8
Sesamum,Himachal Pradesh,Lahul & Spiti,2010,2017,8
Sesamum,Himachal Pradesh,Mandi,2010,2017,8
Sesamum,Himachal Pradesh,Shimla,2010,2017,8
Sesamum,Himachal Pradesh,Sirmaur,2010,2017,8
Sesamum,Himachal Pradesh,Solan,2010,2017,8
Sesamum,Jharkhand,Dhanbad,2010,2017,8
Sesamum,Jharkhand,Hazaribagh,2010,2017,8
Sesamum,Jharkhand,Palamau,2010,2017,8
Sesamum,Jharkhand,Ranchi,2010,2017,8
Sesamum,Jharkhand,Santhal Paragana / Dumka,2010,2017,8
Sesamum,Jharkhand,Singhbhum,2010,2017,8
Sesamum,Karnataka,Bangalore,2010,2017,8
Sesamum,Karnataka,Belgaum,2010,2017,8
Sesamum,Karnataka,Bellary,2010,2017,8
Sesamum,Karnataka,Bidar,2010,2017,8
Sesamum,Karnataka,Bijapur / Vijayapura,2010,2017,8
Sesamum,Karnataka,Chickmagalur,2010,2017,8
Sesamum,Karnataka,Chitradurga,2010,2017,8
Sesamum,Karnataka,Dakshina Kannada,2010,2017,8
Sesamum,Karnataka,Dharwad,2010,2017,8
Sesamum,Karnataka,Gulbarga / Kalaburagi,2010,2017,8
Sesamum,Karnataka,Hassan,2010,2017,8
Sesamum,Karnataka,Kodagu / Coorg,2010,2017,8
Sesamum,Karnataka,Kolar,2010,2017,8
Sesamum,Karnataka,Mandya,2010,2017,8
Sesamum,Karnataka,Mysore,2010,2017,8
Sesamum,Karnataka,Raichur,2010,2017,8
Sesamum,Karnataka,Shimoge,2010,2017,8
Sesamum,Karnataka,Tumkur,2010,2017,8
Sesamum,Karnataka,Uttara Kannada,2010,2017,8
Sesamum,Kerala,Alappuzha,2010,2017,8
Sesamum,Kerala,Eranakulam,2010,2017,8
Sesamum,Kerala,Kannur,2010,2017,8
Sesamum,Kerala,Kollam,2010,2017,8
Sesamum,Kerala,Kottayam,2010,2017,8
Sesamum,Kerala,Kozhikode,2010,2017,8
Sesamum,Kerala,Malappuram,2010,2017,8
Sesamum,Kerala,Palakkad,2010,2017,8
Sesamum,Kerala,Thiruvananthapuram,2010,2017,8
Sesamum,Kerala,Thrissur,2010,2017,8
Sesamum,Madhya Pradesh,Balaghat,2010,2017,8
Sesamum,Madhya Pradesh,Betul,2010,2017,8
Sesamum,Madhya Pradesh,Bhind,2010,2017,8
Sesamum,Madhya Pradesh,Chhatarpur,2010,2017,8
Sesamum,Madhya Pradesh,Chhindwara,2010,2017,8
Sesamum,Madhya Pradesh,Damoh,2010,2017,8
Sesamum,Madhya Pradesh,Datia,2010,2017,8
Sesamum,Madhya Pradesh,Dewas,2010,2017,8
Sesamum,Madhya Pradesh,Dhar,2010,2017,8
Sesamum,Madhya Pradesh,Guna,2010,2017,8
Sesamum,Madhya Pradesh,Gwalior,2010,2017,8
Sesamum,Madhya Pradesh,Hoshangabad,2010,2017,8
Sesamum,Madhya Pradesh,Indore,2010,2017,8
Sesamum,Madhya Pradesh,Jabalpur,2010,2017,8
Sesamum,Madhya Pradesh,Jhabua,2010,2017,8
Sesamum,Madhya Pradesh,Khandwa / East Nimar,2010,2017,8
Sesamum,Madhya Pradesh,Khargone / West Nimar,2010,2017,8
Sesamum,Madhya Pradesh,Mandla,2010,2017,8
Sesamum,Madhya Pradesh,Mandsaur,2010,2017,8
Sesamum,Madhya Pradesh,Morena,2010,2017,8
Sesamum,Madhya Pradesh,Narsinghpur,2010,2017,8
Sesamum,Madhya Pradesh,Panna,2010,2017,8
Sesamum,Madhya Pradesh,Raisen,2010,2017,8
Sesamum,Madhya Pradesh,Rajgarh,2010,2017,8
Sesamum,Madhya Pradesh,Ratlam,2010,2017,8
Sesamum,Madhya Pradesh,Rewa,2010,2016,7
Sesamum,Madhya Pradesh,Sagar,2010,2017,8
Sesamum,Madhya Pradesh,Satna,2010,2017,8
Sesamum,Madhya Pradesh,Sehore,2010,2017,8
Sesamum,Madhya Pradesh,Seoni / Shivani,2010,2017,8
Sesamum,Madhya Pradesh,Shahdol,2010,2017,8
Sesamum,Madhya Pradesh,Shajapur,2010,2017,8
Sesamum,Madhya Pradesh,Shivpuri,2010,2017,8
Sesamum,Madhya Pradesh,Sidhi,2010,2017,8
Sesamum,Madhya Pradesh,Tikamgarh,2010,2017,8
Sesamum,Madhya Pradesh,Ujjain,2010,2017,8
Sesamum,Madhya Pradesh,Vidisha,2010,2017,8
Sesamum,Maharashtra,Ahmednagar,2010,2017,8
Sesamum,Maharashtra,Akola,2010,2017,8
Sesamum,Maharashtra,Amarawati,2010,2017,8
Sesamum,Maharashtra,Aurangabad,2010,2017,8
Sesamum,Maharashtra,Beed,2010,2017,8
Sesamum,Maharashtra,Bhandara,2010,2017,8
Sesamum,Maharashtra,Bombay,2010,2016,4
Sesamum,Maharashtra,Buldhana,2010,2017,8
Sesamum,Maharashtra,Chandrapur,2010,2017,8
Sesamum,Maharashtra,Dhule,2010,2017,8
Sesamum,Maharashtra,Jalgaon,2010,2017,8
Sesamum,Maharashtra,Kolhapur,2010,2017,8
Sesamum,Maharashtra,Nagpur,2010,2017,8
Sesamum,Maharashtra,Nanded,2010,2017,8
Sesamum,Maharashtra,Nasik,2010,2017,8
Sesamum,Maharashtra,Osmanabad,2010,2017,8
Sesamum,Maharashtra,Parbhani,2010,2017,8
Sesamum,Maharashtra,Pune,2010,2017,8
Sesamum,Maharashtra,Raigad,2010,2017,8
Sesamum,Maharashtra,Ratnagiri,2010,2017,8
Sesamum,Maharashtra,Sangli,2010,2017,8
Sesamum,Maharashtra,Satara,2010,2017,8
Sesamum,Maharashtra,Solapur,2010,2017,8
Sesamum,Maharashtra,Thane,2010,2017,8
Sesamum,Maharashtra,Wardha,2010,2017,8
Sesamum,Maharashtra,Yeotmal,2010,2017,8
Sesamum,Orissa,Balasore,2010,2017,8
Sesamum,Orissa,Bolangir,2010,2017,8
Sesamum,Orissa,Cuttack,2010,2017,8
Sesamum,Orissa,Dhenkanal,2010,2017,8
Sesamum,Orissa,Ganjam,2010,2017,8
Sesamum,Orissa,Kalahandi,2010,2017,8
Sesamum,Orissa,Keonjhar,2010,2017,8
Sesamum,Orissa,Koraput,2010,2017,8
Sesamum,Orissa,Mayurbhanja,2010,2017,8
Sesamum,Orissa,Phulbani ( Kandhamal ),2010,2017,8
Sesamum,Orissa,Puri,2010,2017,8
Sesamum,Orissa,Sambalpur,2010,2017,8
Sesamum,Orissa,Sundargarh,2010,2017,8
Sesamum,Punjab,Amritsar,2010,2017,8
Sesamum,Punjab,Bhatinda,2010,2017,8
Sesamum,Punjab,Ferozpur,2010,2017,8
Sesamum,Punjab,Gurdaspur,2010,2017,8
Sesamum,Punjab,Hoshiarpur,2010,2017,8
Sesamum,Punjab,Jalandhar,2010,2017,8
Sesamum,Punjab,Kapurthala,2010,2017,8
Sesamum,Punjab,Ludhiana,2010,2017,8
Sesamum,Punjab,Patiala,2010,2017,8
Sesamum,Punjab,Roopnagar / Ropar,2010,2017,8
Sesamum,Punjab,Sangrur,2010,2016,7
Sesamum,Rajasthan,Ajmer,2010,2017,8
Sesamum,Rajasthan,Alwar,2010,2017,8
Sesamum,Rajasthan,Banswara,2010,2017,8
Sesamum,Rajasthan,Barmer,2010,2017,8
Sesamum,Rajasthan,Bharatpur,2010,2017,8
Sesamum,Rajasthan,Bhilwara,2010,2017,8
Sesamum,Rajasthan,Bikaner,2010,2017,8
Sesamum,Rajasthan,Bundi,2010,2017,8
Sesamum,Rajasthan,Chittorgarh,2010,2017,8
Sesamum,Rajasthan,Churu,2010,2017,8
Sesamum,Rajasthan,Dungarpur,2010,2017,8
Sesamum,Rajasthan,Ganganagar,2010,2017,8
Sesamum,Rajasthan,Jaipur,2010,2017,8
Sesamum,Rajasthan,Jaisalmer,2010,2017,8
Sesamum,Rajasthan,Jalore,2010,2017,8
Sesamum,Rajasthan,Jhalawar,2010,2017,8
Sesamum,Rajasthan,Jhunjhunu,2010,2017,8
Sesamum,Rajasthan,Jodhpur,2010,2017,8
Sesamum,Rajasthan,Kota,2010,2017,8
Sesamum,Rajasthan,Nagaur,2010,2017,8
Sesamum,Rajasthan,Pali,2010,2017,8
Sesamum,Rajasthan,Sikar,2010,2017,8
Sesamum,Rajasthan,Sirohi,2010,2017,8
Sesamum,Rajasthan,Swami Madhopur,2010,2017,8
Sesamum,Rajasthan,Tonk,2010,2017,8
Sesamum,Rajasthan,Udaipur,2010,2017,8
Sesamum,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,2010,2017,8
Sesamum,Tamil Nadu,Coimbatore,2010,2017,8
Sesamum,Tamil Nadu,Kanyakumari,2010,2017,5
Sesamum,Tamil Nadu,Madurai,2010,2017,7
Sesamum,Tamil Nadu,North Arcot / Vellore,2010,2017,7
Sesamum,Tamil Nadu,Ramananthapuram,2010,2017,8
Sesamum,Tamil Nadu,Salem,2010,2016,5
Sesamum,Tamil Nadu,South Arcot / Cuddalore,2010,2017,8
Sesamum,Tamil Nadu,Thanjavur,2010,2017,8
Sesamum,Tamil Nadu,The Nilgiris,2010,2017,7
Sesamum,Tamil Nadu,Thirunelveli,2010,2017,6
Sesamum,Tamil Nadu,Tiruchirapalli / Trichy,2010,2017,6
Sesamum,Telangana,Adilabad,2010,2017,8
Sesamum,Telangana,Hyderabad,2010,2017,8
Sesamum,Telangana,Karimnagar,2010,2017,8
