record_id,source,dataset_version,country,state_raw,state,district_raw,district,year,season_raw,season,crop_raw,crop,area_ha,production_tonnes,yield_kg_ha
ICR_219_2015_PEA_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,PEARL MILLET,Pearl Millet,17320.0,30000.0,1732.1
ICR_219_2015_MAI_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,MAIZE,Maize,1140.0,1380.0,1210.53
ICR_219_2015_FIN_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_219_2015_BAR_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,BARLEY,Barley,2150.0,3760.0,1748.84
ICR_219_2015_CHI_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,CHICKPEA,Chickpea,2480.0,3870.0,1560.48
ICR_219_2015_PIG_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,PIGEONPEA,Pigeonpea,4980.0,4340.0,871.49
ICR_219_2015_MIN_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,MINOR PULSES,Minor Pulses,8560.0,9450.0,1104.37
ICR_219_2015_GRO_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,GROUNDNUT,Groundnut,70.0,50.0,714.29
ICR_219_2015_SES_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,SESAMUM,Sesamum,10.0,0.0,0.0
ICR_219_2015_RAP_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,660.0,260.0,393.94
ICR_219_2015_SAF_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_219_2015_CAS_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_219_2015_LIN_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,LINSEED,Linseed,0.0,0.0,0.0
ICR_219_2015_SUN_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,SUNFLOWER,Sunflower,20.0,40.0,2000.0
ICR_219_2015_SOY_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,SOYABEAN,Soyabean,0.0,0.0,0.0
ICR_219_2015_OIL_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_219_2015_SUG_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,SUGARCANE,Sugarcane,5560.0,31640.0,5692.41
ICR_219_2015_COT_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_219_2015_FRU_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_219_2015_VEG_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_219_2015_FRU_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_219_2015_POT_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,POTATOES,Potatoes,8220.0,,
ICR_219_2015_ONI_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,ONION,Onion,810.0,,
ICR_219_2015_FOD_1666,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2015,Annual,Annual,FODDER,Fodder,10540.0,,
ICR_219_2016_RIC_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,RICE,Rice,147670.0,317050.0,2147.0
ICR_219_2016_WHE_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,WHEAT,Wheat,180110.0,577940.0,3208.9
ICR_219_2016_KHA_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,2780.0,2020.0,725.54
ICR_219_2016_RAB_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_219_2016_SOR_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,SORGHUM,Sorghum,2780.0,2020.0,725.54
ICR_219_2016_PEA_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,PEARL MILLET,Pearl Millet,15530.0,10540.0,678.94
ICR_219_2016_MAI_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,MAIZE,Maize,860.0,940.0,1095.02
ICR_219_2016_FIN_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_219_2016_BAR_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,BARLEY,Barley,11800.0,25630.0,2171.93
ICR_219_2016_CHI_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,CHICKPEA,Chickpea,5400.0,13190.0,2442.3
ICR_219_2016_PIG_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,PIGEONPEA,Pigeonpea,6090.0,5320.0,875.1
ICR_219_2016_MIN_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,MINOR PULSES,Minor Pulses,15430.0,16710.0,1082.56
ICR_219_2016_GRO_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,GROUNDNUT,Groundnut,50.0,50.0,905.66
ICR_219_2016_SES_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,SESAMUM,Sesamum,80.0,30.0,402.44
ICR_219_2016_RAP_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,460.0,890.0,1938.73
ICR_219_2016_SAF_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_219_2016_CAS_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_219_2016_LIN_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,LINSEED,Linseed,0.0,0.0,0.0
ICR_219_2016_SUN_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,SUNFLOWER,Sunflower,10.0,20.0,1214.29
ICR_219_2016_SOY_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,SOYABEAN,Soyabean,0.0,0.0,0.0
ICR_219_2016_OIL_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_219_2016_SUG_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,SUGARCANE,Sugarcane,7500.0,42780.0,5707.6
ICR_219_2016_COT_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_219_2016_FRU_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,FRUITS,Fruits,1690.0,,
ICR_219_2016_VEG_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,VEGETABLES,Vegetables,15580.0,,
ICR_219_2016_FRU_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,17270.0,,
ICR_219_2016_POT_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,POTATOES,Potatoes,7870.0,,
ICR_219_2016_ONI_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,ONION,Onion,750.0,,
ICR_219_2016_FOD_1667,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2016,Annual,Annual,FODDER,Fodder,10510.0,,
ICR_219_2017_RIC_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,RICE,Rice,154820.0,384250.0,2482.0
ICR_219_2017_WHE_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,WHEAT,Wheat,166210.0,494150.0,2973.0
ICR_219_2017_KHA_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,2690.0,5160.0,1912.8
ICR_219_2017_RAB_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_219_2017_SOR_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,SORGHUM,Sorghum,2690.0,5160.0,1912.8
ICR_219_2017_PEA_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,PEARL MILLET,Pearl Millet,14760.0,15480.0,1048.57
ICR_219_2017_MAI_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,MAIZE,Maize,810.0,1030.0,1267.24
ICR_219_2017_FIN_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_219_2017_BAR_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,BARLEY,Barley,6930.0,15380.0,2220.51
ICR_219_2017_CHI_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,CHICKPEA,Chickpea,4260.0,7390.0,1732.82
ICR_219_2017_PIG_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,PIGEONPEA,Pigeonpea,5390.0,6840.0,1268.51
ICR_219_2017_MIN_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,MINOR PULSES,Minor Pulses,16780.0,19020.0,1133.51
ICR_219_2017_GRO_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,GROUNDNUT,Groundnut,50.0,60.0,1018.18
ICR_219_2017_SES_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,SESAMUM,Sesamum,50.0,10.0,304.35
ICR_219_2017_RAP_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,450.0,520.0,1155.21
ICR_219_2017_SAF_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_219_2017_CAS_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_219_2017_LIN_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,LINSEED,Linseed,10.0,10.0,818.18
ICR_219_2017_SUN_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,SUNFLOWER,Sunflower,30.0,40.0,1444.44
ICR_219_2017_SOY_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,SOYABEAN,Soyabean,0.0,0.0,0.0
ICR_219_2017_OIL_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_219_2017_SUG_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,SUGARCANE,Sugarcane,7310.0,45250.0,6191.6
ICR_219_2017_COT_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_219_2017_FRU_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_219_2017_VEG_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_219_2017_FRU_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_219_2017_POT_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,POTATOES,Potatoes,10950.0,,
ICR_219_2017_ONI_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,ONION,Onion,650.0,,
ICR_219_2017_FOD_1668,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ghazipur,Ghazipur,2017,Annual,Annual,FODDER,Fodder,0.0,,
ICR_220_2010_RIC_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,RICE,Rice,115980.0,221930.0,1913.52
ICR_220_2010_WHE_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,WHEAT,Wheat,139320.0,408940.0,2935.26
ICR_220_2010_KHA_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,1590.0,1890.0,1188.68
ICR_220_2010_RAB_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_220_2010_SOR_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,SORGHUM,Sorghum,1590.0,1890.0,1188.68
ICR_220_2010_PEA_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,PEARL MILLET,Pearl Millet,1890.0,2020.0,1068.78
ICR_220_2010_MAI_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,MAIZE,Maize,29910.0,47050.0,1573.05
ICR_220_2010_FIN_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_220_2010_BAR_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,BARLEY,Barley,3800.0,9760.0,2568.42
ICR_220_2010_CHI_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,CHICKPEA,Chickpea,3240.0,3950.0,1219.14
ICR_220_2010_PIG_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,PIGEONPEA,Pigeonpea,6240.0,8910.0,1427.88
ICR_220_2010_MIN_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,MINOR PULSES,Minor Pulses,21950.0,24470.0,1114.81
ICR_220_2010_GRO_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,GROUNDNUT,Groundnut,280.0,280.0,1000.0
ICR_220_2010_SES_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,SESAMUM,Sesamum,10.0,0.0,0.0
ICR_220_2010_RAP_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,870.0,1040.0,1195.4
ICR_220_2010_SAF_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,SAFFLOWER,Safflower,0.0,0.0,0.0
ICR_220_2010_CAS_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_220_2010_LIN_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,LINSEED,Linseed,0.0,0.0,0.0
ICR_220_2010_SUN_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,SUNFLOWER,Sunflower,20.0,40.0,2000.0
ICR_220_2010_SOY_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,SOYABEAN,Soyabean,0.0,0.0,0.0
ICR_220_2010_OIL_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,OILSEEDS,Oilseeds,1180.0,1350.0,1144.07
ICR_220_2010_SUG_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,SUGARCANE,Sugarcane,6020.0,23110.0,3838.87
ICR_220_2010_COT_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,COTTON,Cotton,0.0,0.0,0.0
ICR_220_2010_FRU_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,FRUITS,Fruits,3340.0,,
ICR_220_2010_VEG_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,VEGETABLES,Vegetables,4930.0,,
ICR_220_2010_FRU_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,8270.0,,
ICR_220_2010_POT_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,POTATOES,Potatoes,7820.0,,
ICR_220_2010_ONI_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,ONION,Onion,770.0,,
ICR_220_2010_FOD_1669,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2010,Annual,Annual,FODDER,Fodder,2090.0,,
ICR_220_2011_RIC_1670,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2011,Annual,Annual,RICE,Rice,116370.0,295630.0,2540.43
ICR_220_2011_WHE_1670,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2011,Annual,Annual,WHEAT,Wheat,136350.0,443130.0,3249.94
ICR_220_2011_KHA_1670,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2011,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,1500.0,1840.0,1226.67
ICR_220_2011_RAB_1670,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2011,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_220_2011_SOR_1670,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Uttar Pradesh,Uttar Pradesh,Ballia,Ballia,2011,Annual,Annual,SORGHUM,Sorghum,1500.0,1840.0,1226.67
